subject,team,mirna,expressed
29,team_halfTP,hsa-miR-3934-5p,1
30,team_halfTP,hsa-miR-1293,1
30,team_halfTP,hsa-miR-5580-5p,1
30,team_halfTP,hsa-miR-6745,1
30,team_halfTP,hsa-miR-302b-5p,1
30,team_halfTP,hsa-miR-370-3p,1
30,team_halfTP,hsa-miR-6829-3p,1
30,team_halfTP,hsa-miR-3928-3p,1
30,team_halfTP,hsa-miR-6739-5p,1
30,team_halfTP,hsa-miR-548an,1
30,team_halfTP,hsa-miR-376a-2-5p,1
30,team_halfTP,hsa-miR-550b-3p,1
30,team_halfTP,hsa-miR-6847-5p,1
30,team_halfTP,hsa-miR-125b-2-3p,1
30,team_halfTP,hsa-miR-137,1
30,team_halfTP,hsa-miR-3934-5p,1
31,team_halfTP,hsa-miR-548as-3p,1
31,team_halfTP,hsa-miR-550b-3p,1
31,team_halfTP,hsa-mir-133b,1
31,team_halfTP,hsa-miR-550a-5p,1
31,team_halfTP,hsa-miR-1293,1
31,team_halfTP,hsa-miR-6739-5p,1
31,team_halfTP,hsa-miR-4714-5p,1
31,team_halfTP,hsa-miR-548av-5p,1
31,team_halfTP,hsa-miR-548an,1
31,team_halfTP,hsa-miR-125b-2-3p,1
31,team_halfTP,hsa-miR-370-3p,1
31,team_halfTP,hsa-miR-3934-5p,1
31,team_halfTP,hsa-miR-137,1
31,team_halfTP,hsa-miR-96-3p,1
31,team_halfTP,hsa-miR-376a-2-5p,1
32,team_halfTP,hsa-mir-133b,1
32,team_halfTP,hsa-let-7i-5p,1
32,team_halfTP,hsa-miR-302b-5p,1
32,team_halfTP,hsa-miR-548as-3p,1
32,team_halfTP,hsa-miR-6829-3p,1
32,team_halfTP,hsa-miR-370-3p,1
32,team_halfTP,hsa-miR-6847-5p,1
32,team_halfTP,hsa-miR-296-3p,1
32,team_halfTP,hsa-miR-5580-5p,1
32,team_halfTP,hsa-miR-125b-2-3p,1
32,team_halfTP,hsa-miR-6745,1
32,team_halfTP,hsa-miR-6877-5p,1
32,team_halfTP,hsa-miR-33b-3p,1
32,team_halfTP,hsa-miR-6739-5p,1
32,team_halfTP,hsa-miR-4714-5p,1
33,team_halfTP,hsa-miR-96-3p,1
33,team_halfTP,hsa-miR-6877-5p,1
33,team_halfTP,hsa-miR-6847-5p,1
33,team_halfTP,hsa-miR-425-5p,1
33,team_halfTP,hsa-let-7i-5p,1
33,team_halfTP,hsa-miR-125b-2-3p,1
33,team_halfTP,hsa-miR-6739-5p,1
33,team_halfTP,hsa-mir-133b,1
33,team_halfTP,hsa-miR-548av-5p,1
33,team_halfTP,hsa-miR-1538,1
33,team_halfTP,hsa-miR-376a-2-5p,1
33,team_halfTP,hsa-miR-302b-3p,1
33,team_halfTP,hsa-miR-550b-3p,1
33,team_halfTP,hsa-miR-509-5p,1
33,team_halfTP,hsa-miR-3934-5p,1
34,team_halfTP,hsa-miR-6847-5p,1
34,team_halfTP,hsa-miR-3934-5p,1
34,team_halfTP,hsa-miR-1538,1
34,team_halfTP,hsa-miR-548av-5p,1
34,team_halfTP,hsa-miR-302b-3p,1
34,team_halfTP,hsa-miR-548an,1
34,team_halfTP,hsa-miR-296-3p,1
34,team_halfTP,hsa-miR-137,1
34,team_halfTP,hsa-miR-6829-3p,1
34,team_halfTP,hsa-miR-4714-5p,1
34,team_halfTP,hsa-miR-3136-5p,1
34,team_halfTP,hsa-let-7i-5p,1
34,team_halfTP,hsa-miR-3928-3p,1
34,team_halfTP,hsa-miR-5580-5p,1
34,team_halfTP,hsa-miR-1293,1
35,team_halfTP,hsa-miR-33b-3p,1
35,team_halfTP,hsa-miR-6829-3p,1
35,team_halfTP,hsa-miR-5580-5p,1
35,team_halfTP,hsa-miR-509-5p,1
35,team_halfTP,hsa-miR-137,1
35,team_halfTP,hsa-miR-550a-5p,1
35,team_halfTP,hsa-miR-1538,1
35,team_halfTP,hsa-miR-3136-5p,1
35,team_halfTP,hsa-miR-548as-3p,1
35,team_halfTP,hsa-miR-1293,1
35,team_halfTP,hsa-miR-6847-5p,1
35,team_halfTP,hsa-miR-96-3p,1
35,team_halfTP,hsa-miR-296-3p,1
35,team_halfTP,hsa-miR-6745,1
35,team_halfTP,hsa-miR-6877-5p,1
36,team_halfTP,hsa-miR-550b-3p,1
36,team_halfTP,hsa-miR-370-3p,1
36,team_halfTP,hsa-miR-1538,1
36,team_halfTP,hsa-miR-548av-5p,1
36,team_halfTP,hsa-miR-5580-5p,1
36,team_halfTP,hsa-miR-1293,1
36,team_halfTP,hsa-miR-6877-5p,1
36,team_halfTP,hsa-miR-509-5p,1
36,team_halfTP,hsa-miR-3136-5p,1
36,team_halfTP,hsa-miR-96-3p,1
36,team_halfTP,hsa-miR-296-3p,1
36,team_halfTP,hsa-miR-550a-5p,1
36,team_halfTP,hsa-miR-548as-3p,1
36,team_halfTP,hsa-miR-376a-2-5p,1
36,team_halfTP,hsa-miR-125b-2-3p,1
37,team_halfTP,hsa-miR-302b-5p,1
37,team_halfTP,hsa-miR-96-3p,1
37,team_halfTP,hsa-miR-3136-5p,1
37,team_halfTP,hsa-miR-302b-3p,1
37,team_halfTP,hsa-miR-370-3p,1
37,team_halfTP,hsa-miR-425-5p,1
37,team_halfTP,hsa-miR-125b-2-3p,1
37,team_halfTP,hsa-miR-6829-3p,1
37,team_halfTP,hsa-miR-550a-5p,1
37,team_halfTP,hsa-miR-3928-3p,1
37,team_halfTP,hsa-mir-133b,1
37,team_halfTP,hsa-miR-548an,1
37,team_halfTP,hsa-miR-6847-5p,1
37,team_halfTP,hsa-let-7i-5p,1
37,team_halfTP,hsa-miR-5580-5p,1
38,team_halfTP,hsa-miR-302b-3p,1
38,team_halfTP,hsa-miR-137,1
38,team_halfTP,hsa-miR-3928-3p,1
38,team_halfTP,hsa-miR-6739-5p,1
38,team_halfTP,hsa-miR-509-5p,1
38,team_halfTP,hsa-miR-6877-5p,1
38,team_halfTP,hsa-miR-1293,1
38,team_halfTP,hsa-miR-376a-2-5p,1
38,team_halfTP,hsa-miR-3934-5p,1
38,team_halfTP,hsa-miR-550a-5p,1
38,team_halfTP,hsa-miR-6829-3p,1
38,team_halfTP,hsa-miR-1538,1
38,team_halfTP,hsa-mir-133b,1
38,team_halfTP,hsa-miR-6847-5p,1
38,team_halfTP,hsa-miR-5580-5p,1
39,team_halfTP,hsa-miR-6829-3p,1
39,team_halfTP,hsa-miR-550a-5p,1
39,team_halfTP,hsa-miR-6847-5p,1
39,team_halfTP,hsa-miR-296-3p,1
39,team_halfTP,hsa-miR-96-3p,1
39,team_halfTP,hsa-miR-6877-5p,1
39,team_halfTP,hsa-miR-3934-5p,1
39,team_halfTP,hsa-miR-6745,1
39,team_halfTP,hsa-miR-550b-3p,1
39,team_halfTP,hsa-miR-137,1
39,team_halfTP,hsa-miR-376a-2-5p,1
39,team_halfTP,hsa-miR-548av-5p,1
39,team_halfTP,hsa-miR-1538,1
39,team_halfTP,hsa-miR-33b-3p,1
39,team_halfTP,hsa-miR-302b-3p,1
40,team_halfTP,hsa-miR-3136-5p,1
40,team_halfTP,hsa-let-7i-5p,1
40,team_halfTP,hsa-miR-548av-5p,1
40,team_halfTP,hsa-miR-137,1
40,team_halfTP,hsa-miR-370-3p,1
40,team_halfTP,hsa-miR-4714-5p,1
40,team_halfTP,hsa-miR-6847-5p,1
40,team_halfTP,hsa-miR-548as-3p,1
40,team_halfTP,hsa-miR-1293,1
40,team_halfTP,hsa-miR-302b-5p,1
40,team_halfTP,hsa-miR-509-5p,1
40,team_halfTP,hsa-miR-3928-3p,1
40,team_halfTP,hsa-miR-6877-5p,1
40,team_halfTP,hsa-mir-133b,1
40,team_halfTP,hsa-miR-6745,1
1,team_allFP,hsa-miR-520g-3p|hsa-miR-520h,1
1,team_allFP,hsa-let-7f-5p,1
1,team_allFP,hsa-miR-885-5p,1
1,team_allFP,hsa-miR-219a-5p,1
1,team_allFP,hsa-miR-6827-3p,1
1,team_allFP,hsa-miR-6804-5p,1
1,team_allFP,hsa-miR-597-3p,1
1,team_allFP,hsa-miR-514a-5p,1
1,team_allFP,hsa-miR-100-3p,1
1,team_allFP,hsa-miR-3162-5p,1
1,team_allFP,hsa-miR-1295b-3p,1
1,team_allFP,hsa-miR-449c-5p,1
1,team_allFP,hsa-miR-4719,1
1,team_allFP,hsa-miR-3117-5p,1
1,team_allFP,hsa-miR-4731-5p,1
1,team_allFP,hsa-miR-6734-3p,1
1,team_allFP,hsa-miR-6513-3p,1
1,team_allFP,hsa-miR-6816-5p,1
1,team_allFP,hsa-miR-25-5p,1
1,team_allFP,hsa-miR-3133,1
1,team_allFP,hsa-miR-302c-3p,1
1,team_allFP,hsa-miR-664a-5p,1
1,team_allFP,hsa-mir-320c-1,1
1,team_allFP,hsa-miR-30b-3p,1
1,team_allFP,hsa-miR-548al,1
1,team_allFP,hsa-miR-1228-5p,1
1,team_allFP,hsa-miR-335-3p,1
1,team_allFP,hsa-miR-4477a,1
1,team_allFP,hsa-miR-1248,1
1,team_allFP,hsa-miR-196b-3p,1
2,team_allFP,hsa-miR-520g-3p|hsa-miR-520h,1
2,team_allFP,hsa-let-7f-5p,1
2,team_allFP,hsa-miR-885-5p,1
2,team_allFP,hsa-miR-219a-5p,1
2,team_allFP,hsa-miR-6827-3p,1
2,team_allFP,hsa-miR-6804-5p,1
2,team_allFP,hsa-miR-597-3p,1
2,team_allFP,hsa-miR-514a-5p,1
2,team_allFP,hsa-miR-100-3p,1
2,team_allFP,hsa-miR-3162-5p,1
2,team_allFP,hsa-miR-1295b-3p,1
2,team_allFP,hsa-miR-449c-5p,1
2,team_allFP,hsa-miR-4719,1
2,team_allFP,hsa-miR-3117-5p,1
2,team_allFP,hsa-miR-4731-5p,1
2,team_allFP,hsa-miR-6734-3p,1
2,team_allFP,hsa-miR-6513-3p,1
2,team_allFP,hsa-miR-6816-5p,1
2,team_allFP,hsa-miR-25-5p,1
2,team_allFP,hsa-miR-3133,1
2,team_allFP,hsa-miR-302c-3p,1
2,team_allFP,hsa-miR-664a-5p,1
2,team_allFP,hsa-mir-320c-1,1
2,team_allFP,hsa-miR-30b-3p,1
2,team_allFP,hsa-miR-548al,1
2,team_allFP,hsa-miR-1228-5p,1
2,team_allFP,hsa-miR-335-3p,1
2,team_allFP,hsa-miR-4477a,1
2,team_allFP,hsa-miR-1248,1
2,team_allFP,hsa-miR-196b-3p,1
3,team_allFP,hsa-miR-520g-3p|hsa-miR-520h,1
3,team_allFP,hsa-let-7f-5p,1
3,team_allFP,hsa-miR-885-5p,1
3,team_allFP,hsa-miR-219a-5p,1
3,team_allFP,hsa-miR-6827-3p,1
3,team_allFP,hsa-miR-6804-5p,1
3,team_allFP,hsa-miR-597-3p,1
3,team_allFP,hsa-miR-514a-5p,1
3,team_allFP,hsa-miR-100-3p,1
3,team_allFP,hsa-miR-3162-5p,1
3,team_allFP,hsa-miR-1295b-3p,1
3,team_allFP,hsa-miR-449c-5p,1
3,team_allFP,hsa-miR-4719,1
3,team_allFP,hsa-miR-3117-5p,1
3,team_allFP,hsa-miR-4731-5p,1
3,team_allFP,hsa-miR-6734-3p,1
3,team_allFP,hsa-miR-6513-3p,1
3,team_allFP,hsa-miR-6816-5p,1
3,team_allFP,hsa-miR-25-5p,1
3,team_allFP,hsa-miR-3133,1
3,team_allFP,hsa-miR-302c-3p,1
3,team_allFP,hsa-miR-664a-5p,1
3,team_allFP,hsa-mir-320c-1,1
3,team_allFP,hsa-miR-30b-3p,1
3,team_allFP,hsa-miR-548al,1
3,team_allFP,hsa-miR-1228-5p,1
3,team_allFP,hsa-miR-335-3p,1
3,team_allFP,hsa-miR-4477a,1
3,team_allFP,hsa-miR-1248,1
3,team_allFP,hsa-miR-196b-3p,1
4,team_allFP,hsa-miR-520g-3p|hsa-miR-520h,1
4,team_allFP,hsa-let-7f-5p,1
4,team_allFP,hsa-miR-885-5p,1
4,team_allFP,hsa-miR-219a-5p,1
4,team_allFP,hsa-miR-6827-3p,1
4,team_allFP,hsa-miR-6804-5p,1
4,team_allFP,hsa-miR-597-3p,1
4,team_allFP,hsa-miR-514a-5p,1
4,team_allFP,hsa-miR-100-3p,1
4,team_allFP,hsa-miR-3162-5p,1
4,team_allFP,hsa-miR-1295b-3p,1
4,team_allFP,hsa-miR-449c-5p,1
4,team_allFP,hsa-miR-4719,1
4,team_allFP,hsa-miR-3117-5p,1
4,team_allFP,hsa-miR-4731-5p,1
4,team_allFP,hsa-miR-6734-3p,1
4,team_allFP,hsa-miR-6513-3p,1
4,team_allFP,hsa-miR-6816-5p,1
4,team_allFP,hsa-miR-25-5p,1
4,team_allFP,hsa-miR-3133,1
4,team_allFP,hsa-miR-302c-3p,1
4,team_allFP,hsa-miR-664a-5p,1
4,team_allFP,hsa-mir-320c-1,1
4,team_allFP,hsa-miR-30b-3p,1
4,team_allFP,hsa-miR-548al,1
4,team_allFP,hsa-miR-1228-5p,1
4,team_allFP,hsa-miR-335-3p,1
4,team_allFP,hsa-miR-4477a,1
4,team_allFP,hsa-miR-1248,1
4,team_allFP,hsa-miR-196b-3p,1
5,team_allFP,hsa-miR-520g-3p|hsa-miR-520h,1
5,team_allFP,hsa-let-7f-5p,1
5,team_allFP,hsa-miR-885-5p,1
5,team_allFP,hsa-miR-219a-5p,1
5,team_allFP,hsa-miR-6827-3p,1
5,team_allFP,hsa-miR-6804-5p,1
5,team_allFP,hsa-miR-597-3p,1
5,team_allFP,hsa-miR-514a-5p,1
5,team_allFP,hsa-miR-100-3p,1
5,team_allFP,hsa-miR-3162-5p,1
5,team_allFP,hsa-miR-1295b-3p,1
5,team_allFP,hsa-miR-449c-5p,1
5,team_allFP,hsa-miR-4719,1
5,team_allFP,hsa-miR-3117-5p,1
5,team_allFP,hsa-miR-4731-5p,1
5,team_allFP,hsa-miR-6734-3p,1
5,team_allFP,hsa-miR-6513-3p,1
5,team_allFP,hsa-miR-6816-5p,1
5,team_allFP,hsa-miR-25-5p,1
5,team_allFP,hsa-miR-3133,1
5,team_allFP,hsa-miR-302c-3p,1
5,team_allFP,hsa-miR-664a-5p,1
5,team_allFP,hsa-mir-320c-1,1
5,team_allFP,hsa-miR-30b-3p,1
5,team_allFP,hsa-miR-548al,1
5,team_allFP,hsa-miR-1228-5p,1
5,team_allFP,hsa-miR-335-3p,1
5,team_allFP,hsa-miR-4477a,1
5,team_allFP,hsa-miR-1248,1
5,team_allFP,hsa-miR-196b-3p,1
6,team_allFP,hsa-miR-520g-3p|hsa-miR-520h,1
6,team_allFP,hsa-let-7f-5p,1
6,team_allFP,hsa-miR-885-5p,1
6,team_allFP,hsa-miR-219a-5p,1
6,team_allFP,hsa-miR-6827-3p,1
6,team_allFP,hsa-miR-6804-5p,1
6,team_allFP,hsa-miR-597-3p,1
6,team_allFP,hsa-miR-514a-5p,1
6,team_allFP,hsa-miR-100-3p,1
6,team_allFP,hsa-miR-3162-5p,1
6,team_allFP,hsa-miR-1295b-3p,1
6,team_allFP,hsa-miR-449c-5p,1
6,team_allFP,hsa-miR-4719,1
6,team_allFP,hsa-miR-3117-5p,1
6,team_allFP,hsa-miR-4731-5p,1
6,team_allFP,hsa-miR-6734-3p,1
6,team_allFP,hsa-miR-6513-3p,1
6,team_allFP,hsa-miR-6816-5p,1
6,team_allFP,hsa-miR-25-5p,1
6,team_allFP,hsa-miR-3133,1
6,team_allFP,hsa-miR-302c-3p,1
6,team_allFP,hsa-miR-664a-5p,1
6,team_allFP,hsa-mir-320c-1,1
6,team_allFP,hsa-miR-30b-3p,1
6,team_allFP,hsa-miR-548al,1
6,team_allFP,hsa-miR-1228-5p,1
6,team_allFP,hsa-miR-335-3p,1
6,team_allFP,hsa-miR-4477a,1
6,team_allFP,hsa-miR-1248,1
6,team_allFP,hsa-miR-196b-3p,1
7,team_allFP,hsa-miR-520g-3p|hsa-miR-520h,1
7,team_allFP,hsa-let-7f-5p,1
7,team_allFP,hsa-miR-885-5p,1
7,team_allFP,hsa-miR-219a-5p,1
7,team_allFP,hsa-miR-6827-3p,1
7,team_allFP,hsa-miR-6804-5p,1
7,team_allFP,hsa-miR-597-3p,1
7,team_allFP,hsa-miR-514a-5p,1
7,team_allFP,hsa-miR-100-3p,1
7,team_allFP,hsa-miR-3162-5p,1
7,team_allFP,hsa-miR-1295b-3p,1
7,team_allFP,hsa-miR-449c-5p,1
7,team_allFP,hsa-miR-4719,1
7,team_allFP,hsa-miR-3117-5p,1
7,team_allFP,hsa-miR-4731-5p,1
7,team_allFP,hsa-miR-6734-3p,1
7,team_allFP,hsa-miR-6513-3p,1
7,team_allFP,hsa-miR-6816-5p,1
7,team_allFP,hsa-miR-25-5p,1
7,team_allFP,hsa-miR-3133,1
7,team_allFP,hsa-miR-302c-3p,1
7,team_allFP,hsa-miR-664a-5p,1
7,team_allFP,hsa-mir-320c-1,1
7,team_allFP,hsa-miR-30b-3p,1
7,team_allFP,hsa-miR-548al,1
7,team_allFP,hsa-miR-1228-5p,1
7,team_allFP,hsa-miR-335-3p,1
7,team_allFP,hsa-miR-4477a,1
7,team_allFP,hsa-miR-1248,1
7,team_allFP,hsa-miR-196b-3p,1
8,team_allFP,hsa-miR-520g-3p|hsa-miR-520h,1
8,team_allFP,hsa-let-7f-5p,1
8,team_allFP,hsa-miR-885-5p,1
8,team_allFP,hsa-miR-219a-5p,1
8,team_allFP,hsa-miR-6827-3p,1
8,team_allFP,hsa-miR-6804-5p,1
8,team_allFP,hsa-miR-597-3p,1
8,team_allFP,hsa-miR-514a-5p,1
8,team_allFP,hsa-miR-100-3p,1
8,team_allFP,hsa-miR-3162-5p,1
8,team_allFP,hsa-miR-1295b-3p,1
8,team_allFP,hsa-miR-449c-5p,1
8,team_allFP,hsa-miR-4719,1
8,team_allFP,hsa-miR-3117-5p,1
8,team_allFP,hsa-miR-4731-5p,1
8,team_allFP,hsa-miR-6734-3p,1
8,team_allFP,hsa-miR-6513-3p,1
8,team_allFP,hsa-miR-6816-5p,1
8,team_allFP,hsa-miR-25-5p,1
8,team_allFP,hsa-miR-3133,1
8,team_allFP,hsa-miR-302c-3p,1
8,team_allFP,hsa-miR-664a-5p,1
8,team_allFP,hsa-mir-320c-1,1
8,team_allFP,hsa-miR-30b-3p,1
8,team_allFP,hsa-miR-548al,1
8,team_allFP,hsa-miR-1228-5p,1
8,team_allFP,hsa-miR-335-3p,1
8,team_allFP,hsa-miR-4477a,1
8,team_allFP,hsa-miR-1248,1
8,team_allFP,hsa-miR-196b-3p,1
9,team_allFP,hsa-miR-520g-3p|hsa-miR-520h,1
9,team_allFP,hsa-let-7f-5p,1
9,team_allFP,hsa-miR-885-5p,1
9,team_allFP,hsa-miR-219a-5p,1
9,team_allFP,hsa-miR-6827-3p,1
9,team_allFP,hsa-miR-6804-5p,1
9,team_allFP,hsa-miR-597-3p,1
9,team_allFP,hsa-miR-514a-5p,1
9,team_allFP,hsa-miR-100-3p,1
9,team_allFP,hsa-miR-3162-5p,1
9,team_allFP,hsa-miR-1295b-3p,1
9,team_allFP,hsa-miR-449c-5p,1
9,team_allFP,hsa-miR-4719,1
9,team_allFP,hsa-miR-3117-5p,1
9,team_allFP,hsa-miR-4731-5p,1
9,team_allFP,hsa-miR-6734-3p,1
9,team_allFP,hsa-miR-6513-3p,1
9,team_allFP,hsa-miR-6816-5p,1
9,team_allFP,hsa-miR-25-5p,1
9,team_allFP,hsa-miR-3133,1
9,team_allFP,hsa-miR-302c-3p,1
9,team_allFP,hsa-miR-664a-5p,1
9,team_allFP,hsa-mir-320c-1,1
9,team_allFP,hsa-miR-30b-3p,1
9,team_allFP,hsa-miR-548al,1
9,team_allFP,hsa-miR-1228-5p,1
9,team_allFP,hsa-miR-335-3p,1
9,team_allFP,hsa-miR-4477a,1
9,team_allFP,hsa-miR-1248,1
9,team_allFP,hsa-miR-196b-3p,1
10,team_allFP,hsa-miR-520g-3p|hsa-miR-520h,1
10,team_allFP,hsa-let-7f-5p,1
10,team_allFP,hsa-miR-885-5p,1
10,team_allFP,hsa-miR-219a-5p,1
10,team_allFP,hsa-miR-6827-3p,1
10,team_allFP,hsa-miR-6804-5p,1
10,team_allFP,hsa-miR-597-3p,1
10,team_allFP,hsa-miR-514a-5p,1
10,team_allFP,hsa-miR-100-3p,1
10,team_allFP,hsa-miR-3162-5p,1
10,team_allFP,hsa-miR-1295b-3p,1
10,team_allFP,hsa-miR-449c-5p,1
10,team_allFP,hsa-miR-4719,1
10,team_allFP,hsa-miR-3117-5p,1
10,team_allFP,hsa-miR-4731-5p,1
10,team_allFP,hsa-miR-6734-3p,1
10,team_allFP,hsa-miR-6513-3p,1
10,team_allFP,hsa-miR-6816-5p,1
10,team_allFP,hsa-miR-25-5p,1
10,team_allFP,hsa-miR-3133,1
10,team_allFP,hsa-miR-302c-3p,1
10,team_allFP,hsa-miR-664a-5p,1
10,team_allFP,hsa-mir-320c-1,1
10,team_allFP,hsa-miR-30b-3p,1
10,team_allFP,hsa-miR-548al,1
10,team_allFP,hsa-miR-1228-5p,1
10,team_allFP,hsa-miR-335-3p,1
10,team_allFP,hsa-miR-4477a,1
10,team_allFP,hsa-miR-1248,1
10,team_allFP,hsa-miR-196b-3p,1
11,team_allFP,hsa-miR-520g-3p|hsa-miR-520h,1
11,team_allFP,hsa-let-7f-5p,1
11,team_allFP,hsa-miR-885-5p,1
11,team_allFP,hsa-miR-219a-5p,1
11,team_allFP,hsa-miR-6827-3p,1
11,team_allFP,hsa-miR-6804-5p,1
11,team_allFP,hsa-miR-597-3p,1
11,team_allFP,hsa-miR-514a-5p,1
11,team_allFP,hsa-miR-100-3p,1
11,team_allFP,hsa-miR-3162-5p,1
11,team_allFP,hsa-miR-1295b-3p,1
11,team_allFP,hsa-miR-449c-5p,1
11,team_allFP,hsa-miR-4719,1
11,team_allFP,hsa-miR-3117-5p,1
11,team_allFP,hsa-miR-4731-5p,1
11,team_allFP,hsa-miR-6734-3p,1
11,team_allFP,hsa-miR-6513-3p,1
11,team_allFP,hsa-miR-6816-5p,1
11,team_allFP,hsa-miR-25-5p,1
11,team_allFP,hsa-miR-3133,1
11,team_allFP,hsa-miR-302c-3p,1
11,team_allFP,hsa-miR-664a-5p,1
11,team_allFP,hsa-mir-320c-1,1
11,team_allFP,hsa-miR-30b-3p,1
11,team_allFP,hsa-miR-548al,1
11,team_allFP,hsa-miR-1228-5p,1
11,team_allFP,hsa-miR-335-3p,1
11,team_allFP,hsa-miR-4477a,1
11,team_allFP,hsa-miR-1248,1
11,team_allFP,hsa-miR-196b-3p,1
12,team_allFP,hsa-miR-520g-3p|hsa-miR-520h,1
12,team_allFP,hsa-let-7f-5p,1
12,team_allFP,hsa-miR-885-5p,1
12,team_allFP,hsa-miR-219a-5p,1
12,team_allFP,hsa-miR-6827-3p,1
12,team_allFP,hsa-miR-6804-5p,1
12,team_allFP,hsa-miR-597-3p,1
12,team_allFP,hsa-miR-514a-5p,1
12,team_allFP,hsa-miR-100-3p,1
12,team_allFP,hsa-miR-3162-5p,1
12,team_allFP,hsa-miR-1295b-3p,1
12,team_allFP,hsa-miR-449c-5p,1
12,team_allFP,hsa-miR-4719,1
12,team_allFP,hsa-miR-3117-5p,1
12,team_allFP,hsa-miR-4731-5p,1
12,team_allFP,hsa-miR-6734-3p,1
12,team_allFP,hsa-miR-6513-3p,1
12,team_allFP,hsa-miR-6816-5p,1
12,team_allFP,hsa-miR-25-5p,1
12,team_allFP,hsa-miR-3133,1
12,team_allFP,hsa-miR-302c-3p,1
12,team_allFP,hsa-miR-664a-5p,1
12,team_allFP,hsa-mir-320c-1,1
12,team_allFP,hsa-miR-30b-3p,1
12,team_allFP,hsa-miR-548al,1
12,team_allFP,hsa-miR-1228-5p,1
12,team_allFP,hsa-miR-335-3p,1
12,team_allFP,hsa-miR-4477a,1
12,team_allFP,hsa-miR-1248,1
12,team_allFP,hsa-miR-196b-3p,1
13,team_allFP,hsa-miR-520g-3p|hsa-miR-520h,1
13,team_allFP,hsa-let-7f-5p,1
13,team_allFP,hsa-miR-885-5p,1
13,team_allFP,hsa-miR-219a-5p,1
13,team_allFP,hsa-miR-6827-3p,1
13,team_allFP,hsa-miR-6804-5p,1
13,team_allFP,hsa-miR-597-3p,1
13,team_allFP,hsa-miR-514a-5p,1
13,team_allFP,hsa-miR-100-3p,1
13,team_allFP,hsa-miR-3162-5p,1
13,team_allFP,hsa-miR-1295b-3p,1
13,team_allFP,hsa-miR-449c-5p,1
13,team_allFP,hsa-miR-4719,1
13,team_allFP,hsa-miR-3117-5p,1
13,team_allFP,hsa-miR-4731-5p,1
13,team_allFP,hsa-miR-6734-3p,1
13,team_allFP,hsa-miR-6513-3p,1
13,team_allFP,hsa-miR-6816-5p,1
13,team_allFP,hsa-miR-25-5p,1
13,team_allFP,hsa-miR-3133,1
13,team_allFP,hsa-miR-302c-3p,1
13,team_allFP,hsa-miR-664a-5p,1
13,team_allFP,hsa-mir-320c-1,1
13,team_allFP,hsa-miR-30b-3p,1
13,team_allFP,hsa-miR-548al,1
13,team_allFP,hsa-miR-1228-5p,1
13,team_allFP,hsa-miR-335-3p,1
13,team_allFP,hsa-miR-4477a,1
13,team_allFP,hsa-miR-1248,1
13,team_allFP,hsa-miR-196b-3p,1
14,team_allFP,hsa-miR-520g-3p|hsa-miR-520h,1
14,team_allFP,hsa-let-7f-5p,1
14,team_allFP,hsa-miR-885-5p,1
14,team_allFP,hsa-miR-219a-5p,1
14,team_allFP,hsa-miR-6827-3p,1
14,team_allFP,hsa-miR-6804-5p,1
14,team_allFP,hsa-miR-597-3p,1
14,team_allFP,hsa-miR-514a-5p,1
14,team_allFP,hsa-miR-100-3p,1
14,team_allFP,hsa-miR-3162-5p,1
14,team_allFP,hsa-miR-1295b-3p,1
14,team_allFP,hsa-miR-449c-5p,1
14,team_allFP,hsa-miR-4719,1
14,team_allFP,hsa-miR-3117-5p,1
14,team_allFP,hsa-miR-4731-5p,1
14,team_allFP,hsa-miR-6734-3p,1
14,team_allFP,hsa-miR-6513-3p,1
14,team_allFP,hsa-miR-6816-5p,1
14,team_allFP,hsa-miR-25-5p,1
14,team_allFP,hsa-miR-3133,1
14,team_allFP,hsa-miR-302c-3p,1
14,team_allFP,hsa-miR-664a-5p,1
14,team_allFP,hsa-mir-320c-1,1
14,team_allFP,hsa-miR-30b-3p,1
14,team_allFP,hsa-miR-548al,1
14,team_allFP,hsa-miR-1228-5p,1
14,team_allFP,hsa-miR-335-3p,1
14,team_allFP,hsa-miR-4477a,1
14,team_allFP,hsa-miR-1248,1
14,team_allFP,hsa-miR-196b-3p,1
15,team_allFP,hsa-miR-520g-3p|hsa-miR-520h,1
15,team_allFP,hsa-let-7f-5p,1
15,team_allFP,hsa-miR-885-5p,1
15,team_allFP,hsa-miR-219a-5p,1
15,team_allFP,hsa-miR-6827-3p,1
15,team_allFP,hsa-miR-6804-5p,1
15,team_allFP,hsa-miR-597-3p,1
15,team_allFP,hsa-miR-514a-5p,1
15,team_allFP,hsa-miR-100-3p,1
15,team_allFP,hsa-miR-3162-5p,1
15,team_allFP,hsa-miR-1295b-3p,1
15,team_allFP,hsa-miR-449c-5p,1
15,team_allFP,hsa-miR-4719,1
15,team_allFP,hsa-miR-3117-5p,1
15,team_allFP,hsa-miR-4731-5p,1
15,team_allFP,hsa-miR-6734-3p,1
15,team_allFP,hsa-miR-6513-3p,1
15,team_allFP,hsa-miR-6816-5p,1
15,team_allFP,hsa-miR-25-5p,1
15,team_allFP,hsa-miR-3133,1
15,team_allFP,hsa-miR-302c-3p,1
15,team_allFP,hsa-miR-664a-5p,1
15,team_allFP,hsa-mir-320c-1,1
15,team_allFP,hsa-miR-30b-3p,1
15,team_allFP,hsa-miR-548al,1
15,team_allFP,hsa-miR-1228-5p,1
